Hora,Contexto del evento,Componente,Nombre evento,Descripción,Origen,Dirección IP,UserId
"19/02/25, 00:42:34",Tarea: Tarea Introduction to Importing Data in R(Datacamp),Tarea,Módulo de curso visto,The user with id &#039;304418&#039; viewed the &#039;assign&#039; activity with course module id &#039;2417052&#039;.,web,46.136.252.2,2328c427
"19/02/25, 00:42:23",Tarea: Tarea Understanding Data Visualization (Datacamp),Tarea,Se ha visualizado el estado de la entrega.,The user with id &#039;22872&#039; has viewed the submission status page for the assignment with course module id &#039;2417055&#039;.,web,62.43.76.160,143ff85a
"19/02/25, 00:42:22",Tarea: Tarea Understanding Data Visualization (Datacamp),Tarea,Módulo de curso visto,The user with id &#039;22872&#039; viewed the &#039;assign&#039; activity with course module id &#039;2417055&#039;.,web,62.43.76.160,143ff85a
"19/02/25, 00:42:18",Tarea: Tarea Introduction to Importing Data in R(Datacamp),Tarea,Formulario de entrega visto.,The user with id &#039;304418&#039; viewed their submission for the assignment with course module id &#039;2417052&#039;.,web,46.136.252.2,2328c427
"19/02/25, 00:42:17",Tarea: Tarea Introduction to Importing Data in R(Datacamp),Tarea,Módulo de curso visto,The user with id &#039;304418&#039; viewed the &#039;assign&#039; activity with course module id &#039;2417052&#039;.,web,46.136.252.2,2328c427
"19/02/25, 00:42:09",Carpeta: Tema 3 Visualización,Sistema,Módulo de curso actualizado,The user with id &#039;22872&#039; updated the &#039;folder&#039; activity with course module id &#039;2417056&#039;.,web,62.43.76.160,143ff85a
"19/02/25, 00:42:09",Tarea: Tarea Understanding Data Visualization (Datacamp),Sistema,Módulo de curso actualizado,The user with id &#039;22872&#039; updated the &#039;assign&#039; activity with course module id &#039;2417055&#039;.,web,62.43.76.160,143ff85a
"19/02/25, 00:42:09",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Sección de curso actualizado,The user with id &#039;22872&#039; updated section number &#039;6&#039; for the course with id &#039;85837&#039;,web,62.43.76.160,143ff85a
"19/02/25, 00:42:00",Carpeta: Tema 3 Visualización,Sistema,Módulo de curso actualizado,The user with id &#039;22872&#039; updated the &#039;folder&#039; activity with course module id &#039;2417056&#039;.,web,62.43.76.160,143ff85a
"19/02/25, 00:41:48",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;22872&#039; viewed the course with id &#039;85837&#039;.,web,62.43.76.160,143ff85a
"19/02/25, 00:41:42",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;22872&#039; viewed the course with id &#039;85837&#039;.,web,62.43.76.160,143ff85a
"19/02/25, 00:39:08",Tarea: Tarea Introduction to Importing Data in R(Datacamp),Tarea,Se ha visualizado el estado de la entrega.,The user with id &#039;304418&#039; has viewed the submission status page for the assignment with course module id &#039;2417052&#039;.,web,46.136.252.2,2328c427
"19/02/25, 00:39:08",Tarea: Tarea Introduction to Importing Data in R(Datacamp),Tarea,Módulo de curso visto,The user with id &#039;304418&#039; viewed the &#039;assign&#039; activity with course module id &#039;2417052&#039;.,web,46.136.252.2,2328c427
"19/02/25, 00:39:02",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;304418&#039; viewed the course with id &#039;85837&#039;.,web,46.136.252.2,2328c427
"19/02/25, 00:38:40",Tarea: Tarea Intermediate R(Datacamp),Tarea,Se ha visualizado el estado de la entrega.,The user with id &#039;304418&#039; has viewed the submission status page for the assignment with course module id &#039;2417047&#039;.,web,46.136.252.2,2328c427
"19/02/25, 00:38:39",Tarea: Tarea Intermediate R(Datacamp),Tarea,Módulo de curso visto,The user with id &#039;304418&#039; viewed the &#039;assign&#039; activity with course module id &#039;2417047&#039;.,web,46.136.252.2,2328c427
"19/02/25, 00:38:30",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;304418&#039; viewed the course with id &#039;85837&#039;.,web,46.136.252.2,2328c427
"19/02/25, 00:37:31",Tarea: Tarea Introduction to R(Datacamp),Tarea,Se ha visualizado el estado de la entrega.,The user with id &#039;304418&#039; has viewed the submission status page for the assignment with course module id &#039;2417046&#039;.,web,46.136.252.2,2328c427
"19/02/25, 00:37:31",Tarea: Tarea Introduction to R(Datacamp),Tarea,Retroalimentación vista,The user with id &#039;304418&#039; viewed the feedback for the user with id &#039;304418&#039; for the assignment with course module id &#039;2417046&#039;.,web,46.136.252.2,2328c427
"19/02/25, 00:37:30",Tarea: Tarea Introduction to R(Datacamp),Tarea,Módulo de curso visto,The user with id &#039;304418&#039; viewed the &#039;assign&#039; activity with course module id &#039;2417046&#039;.,web,46.136.252.2,2328c427
"19/02/25, 00:37:18",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;304418&#039; viewed the course with id &#039;85837&#039;.,web,46.136.252.2,2328c427
"19/02/25, 00:37:10",Cuestionario: Cuestionario Tema 2,Cuestionario,Módulo de curso visto,The user with id &#039;304418&#039; viewed the &#039;quiz&#039; activity with course module id &#039;2878383&#039;.,web,46.136.252.2,2328c427
"19/02/25, 00:37:06",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;304418&#039; viewed the course with id &#039;85837&#039;.,web,46.136.252.2,2328c427
"19/02/25, 00:36:11",Tarea: Tarea Introduction to Importing Data in R(Datacamp),Tarea,Se ha visualizado el estado de la entrega.,The user with id &#039;304418&#039; has viewed the submission status page for the assignment with course module id &#039;2417052&#039;.,web,46.136.252.2,2328c427
"19/02/25, 00:36:10",Tarea: Tarea Introduction to Importing Data in R(Datacamp),Tarea,Módulo de curso visto,The user with id &#039;304418&#039; viewed the &#039;assign&#039; activity with course module id &#039;2417052&#039;.,web,46.136.252.2,2328c427
"19/02/25, 00:24:57",Tarea: Tarea Introduction to Importing Data in R(Datacamp),Tarea,Se ha visualizado el estado de la entrega.,The user with id &#039;304567&#039; has viewed the submission status page for the assignment with course module id &#039;2417052&#039;.,web,139.47.18.59,d508acbe
"19/02/25, 00:24:56",Tarea: Tarea Introduction to Importing Data in R(Datacamp),Tarea,Módulo de curso visto,The user with id &#039;304567&#039; viewed the &#039;assign&#039; activity with course module id &#039;2417052&#039;.,web,139.47.18.59,d508acbe
"19/02/25, 00:24:23",Carpeta: Tema 3 Visualización,Carpeta,Directorio descargado en formato Zip,The user with id &#039;22872&#039; downloaded a zip archive containing all the files from the folder activity with course module id &#039;2417056&#039;.,web,62.43.76.160,143ff85a
"19/02/25, 00:24:16",Carpeta: Tema 3 Visualización,Carpeta,Módulo de curso visto,The user with id &#039;22872&#039; viewed the &#039;folder&#039; activity with course module id &#039;2417056&#039;.,web,62.43.76.160,143ff85a
"18/02/25, 23:35:26",Tarea: Tarea Introduction to Importing Data in R(Datacamp),Tarea,Se ha visualizado el estado de la entrega.,The user with id &#039;311629&#039; has viewed the submission status page for the assignment with course module id &#039;2417052&#039;.,web,88.17.96.234,49d4f6e4
"18/02/25, 23:35:26",Tarea: Tarea Introduction to Importing Data in R(Datacamp),Tarea,Módulo de curso visto,The user with id &#039;311629&#039; viewed the &#039;assign&#039; activity with course module id &#039;2417052&#039;.,web,88.17.96.234,49d4f6e4
"18/02/25, 23:35:23",Tarea: Nos autoanalizamos. Recogida de datos,Tarea,Se ha visualizado el estado de la entrega.,The user with id &#039;311629&#039; has viewed the submission status page for the assignment with course module id &#039;2417049&#039;.,web,88.17.96.234,49d4f6e4
"18/02/25, 23:35:23",Tarea: Nos autoanalizamos. Recogida de datos,Tarea,Módulo de curso visto,The user with id &#039;311629&#039; viewed the &#039;assign&#039; activity with course module id &#039;2417049&#039;.,web,88.17.96.234,49d4f6e4
"18/02/25, 23:35:15",Tarea: Tarea Introduction to R(Datacamp),Tarea,Se ha visualizado el estado de la entrega.,The user with id &#039;311629&#039; has viewed the submission status page for the assignment with course module id &#039;2417046&#039;.,web,88.17.96.234,49d4f6e4
"18/02/25, 23:35:14",Tarea: Tarea Introduction to R(Datacamp),Tarea,Módulo de curso visto,The user with id &#039;311629&#039; viewed the &#039;assign&#039; activity with course module id &#039;2417046&#039;.,web,88.17.96.234,49d4f6e4
"18/02/25, 23:35:05",Tarea: Tarea Intermediate R(Datacamp),Tarea,Se ha visualizado el estado de la entrega.,The user with id &#039;311629&#039; has viewed the submission status page for the assignment with course module id &#039;2417047&#039;.,web,88.17.96.234,49d4f6e4
"18/02/25, 23:35:05",Tarea: Tarea Intermediate R(Datacamp),Tarea,Módulo de curso visto,The user with id &#039;311629&#039; viewed the &#039;assign&#039; activity with course module id &#039;2417047&#039;.,web,88.17.96.234,49d4f6e4
"18/02/25, 23:35:04",Tarea: Tarea Intermediate R(Datacamp),Tarea,Se ha enviado una entrega,The user with id &#039;311629&#039; has submitted the submission with id &#039;7973975&#039; for the assignment with course module id &#039;2417047&#039;.,web,88.17.96.234,49d4f6e4
"18/02/25, 23:35:04",Tarea: Tarea Intermediate R(Datacamp),Archivos enviados,Envío actualizado.,The user with id &#039;311629&#039; updated a file submission and uploaded &#039;2&#039; file/s in the assignment with course module id &#039;2417047&#039;.,web,88.17.96.234,49d4f6e4
"18/02/25, 23:35:04",Tarea: Tarea Intermediate R(Datacamp),Archivos enviados,Un fichero ha sido subido.,The user with id &#039;311629&#039; has uploaded a file to the submission with id &#039;7973975&#039; in the assignment activity with course module id &#039;2417047&#039;.,web,88.17.96.234,49d4f6e4
"18/02/25, 23:35:04",Tarea: Tarea Intermediate R(Datacamp),Tarea,Módulo de curso visto,The user with id &#039;311629&#039; viewed the &#039;assign&#039; activity with course module id &#039;2417047&#039;.,web,88.17.96.234,49d4f6e4
"18/02/25, 23:34:48",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;22872&#039; viewed the course with id &#039;85837&#039;.,web,62.43.76.160,143ff85a
"18/02/25, 23:34:36",Tarea: Tarea Intermediate R(Datacamp),Tarea,Formulario de entrega visto.,The user with id &#039;311629&#039; viewed their submission for the assignment with course module id &#039;2417047&#039;.,web,88.17.96.234,49d4f6e4
"18/02/25, 23:34:35",Tarea: Tarea Intermediate R(Datacamp),Tarea,Módulo de curso visto,The user with id &#039;311629&#039; viewed the &#039;assign&#039; activity with course module id &#039;2417047&#039;.,web,88.17.96.234,49d4f6e4
"18/02/25, 23:33:17",Tarea: Tarea Intermediate R(Datacamp),Tarea,Se ha visualizado el estado de la entrega.,The user with id &#039;311629&#039; has viewed the submission status page for the assignment with course module id &#039;2417047&#039;.,web,88.17.96.234,49d4f6e4
"18/02/25, 23:33:17",Tarea: Tarea Intermediate R(Datacamp),Tarea,Módulo de curso visto,The user with id &#039;311629&#039; viewed the &#039;assign&#039; activity with course module id &#039;2417047&#039;.,web,88.17.96.234,49d4f6e4
"18/02/25, 23:33:17",Tarea: Tarea Intermediate R(Datacamp),Tarea,Se ha enviado una entrega,The user with id &#039;311629&#039; has submitted the submission with id &#039;7973975&#039; for the assignment with course module id &#039;2417047&#039;.,web,88.17.96.234,49d4f6e4
"18/02/25, 23:33:17",Tarea: Tarea Intermediate R(Datacamp),Archivos enviados,Entrega creada.,The user with id &#039;311629&#039; created a file submission and uploaded &#039;1&#039; file/s in the assignment with course module id &#039;2417047&#039;.,web,88.17.96.234,49d4f6e4
"18/02/25, 23:33:17",Tarea: Tarea Intermediate R(Datacamp),Archivos enviados,Un fichero ha sido subido.,The user with id &#039;311629&#039; has uploaded a file to the submission with id &#039;7973975&#039; in the assignment activity with course module id &#039;2417047&#039;.,web,88.17.96.234,49d4f6e4
"18/02/25, 23:33:17",Tarea: Tarea Intermediate R(Datacamp),Tarea,Módulo de curso visto,The user with id &#039;311629&#039; viewed the &#039;assign&#039; activity with course module id &#039;2417047&#039;.,web,88.17.96.234,49d4f6e4
"18/02/25, 23:30:25",Tarea: Tarea Intermediate R(Datacamp),Tarea,Formulario de entrega visto.,The user with id &#039;311629&#039; viewed their submission for the assignment with course module id &#039;2417047&#039;.,web,88.17.96.234,49d4f6e4
"18/02/25, 23:30:24",Tarea: Tarea Intermediate R(Datacamp),Tarea,Módulo de curso visto,The user with id &#039;311629&#039; viewed the &#039;assign&#039; activity with course module id &#039;2417047&#039;.,web,88.17.96.234,49d4f6e4
"18/02/25, 23:30:22",Tarea: Tarea Introduction to Importing Data in R(Datacamp),Tarea,Se ha visualizado el estado de la entrega.,The user with id &#039;305089&#039; has viewed the submission status page for the assignment with course module id &#039;2417052&#039;.,web,178.237.233.141,31bb79af
"18/02/25, 23:30:21",Tarea: Tarea Introduction to Importing Data in R(Datacamp),Tarea,Módulo de curso visto,The user with id &#039;305089&#039; viewed the &#039;assign&#039; activity with course module id &#039;2417052&#039;.,web,178.237.233.141,31bb79af
"18/02/25, 23:30:04",Tarea: Tarea Introduction to Importing Data in R(Datacamp),Tarea,Se ha visualizado el estado de la entrega.,The user with id &#039;305089&#039; has viewed the submission status page for the assignment with course module id &#039;2417052&#039;.,web,178.237.233.141,31bb79af
"18/02/25, 23:30:03",Tarea: Tarea Introduction to Importing Data in R(Datacamp),Tarea,Módulo de curso visto,The user with id &#039;305089&#039; viewed the &#039;assign&#039; activity with course module id &#039;2417052&#039;.,web,178.237.233.141,31bb79af
"18/02/25, 23:19:10",Tarea: Tarea Introduction to Importing Data in R(Datacamp),Tarea,Se ha visualizado el estado de la entrega.,The user with id &#039;302336&#039; has viewed the submission status page for the assignment with course module id &#039;2417052&#039;.,web,88.17.221.86,d821ef09
"18/02/25, 23:19:09",Tarea: Tarea Introduction to Importing Data in R(Datacamp),Tarea,Módulo de curso visto,The user with id &#039;302336&#039; viewed the &#039;assign&#039; activity with course module id &#039;2417052&#039;.,web,88.17.221.86,d821ef09
"18/02/25, 23:18:36",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;302336&#039; viewed the course with id &#039;85837&#039;.,web,88.17.221.86,d821ef09
"18/02/25, 23:18:26",Cuestionario: Cuestionario Tema 2,Cuestionario,Módulo de curso visto,The user with id &#039;302336&#039; viewed the &#039;quiz&#039; activity with course module id &#039;2878383&#039;.,web,88.17.221.86,d821ef09
"18/02/25, 23:18:15",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;302336&#039; viewed the course with id &#039;85837&#039;.,web,88.17.221.86,d821ef09
"18/02/25, 23:18:11",Tarea: Tarea Intermediate R(Datacamp),Tarea,Se ha visualizado el estado de la entrega.,The user with id &#039;302336&#039; has viewed the submission status page for the assignment with course module id &#039;2417047&#039;.,web,88.17.221.86,d821ef09
"18/02/25, 23:18:10",Tarea: Tarea Intermediate R(Datacamp),Tarea,Módulo de curso visto,The user with id &#039;302336&#039; viewed the &#039;assign&#039; activity with course module id &#039;2417047&#039;.,web,88.17.221.86,d821ef09
"18/02/25, 23:18:10",Tarea: Tarea Intermediate R(Datacamp),Tarea,Se ha enviado una entrega,The user with id &#039;302336&#039; has submitted the submission with id &#039;7974365&#039; for the assignment with course module id &#039;2417047&#039;.,web,88.17.221.86,d821ef09
"18/02/25, 23:18:10",Tarea: Tarea Intermediate R(Datacamp),Archivos enviados,Entrega creada.,The user with id &#039;302336&#039; created a file submission and uploaded &#039;2&#039; file/s in the assignment with course module id &#039;2417047&#039;.,web,88.17.221.86,d821ef09
"18/02/25, 23:18:10",Tarea: Tarea Intermediate R(Datacamp),Archivos enviados,Un fichero ha sido subido.,The user with id &#039;302336&#039; has uploaded a file to the submission with id &#039;7974365&#039; in the assignment activity with course module id &#039;2417047&#039;.,web,88.17.221.86,d821ef09
"18/02/25, 23:18:10",Tarea: Tarea Intermediate R(Datacamp),Tarea,Módulo de curso visto,The user with id &#039;302336&#039; viewed the &#039;assign&#039; activity with course module id &#039;2417047&#039;.,web,88.17.221.86,d821ef09
"18/02/25, 23:17:52",Tarea: Tarea Intermediate R(Datacamp),Tarea,Formulario de entrega visto.,The user with id &#039;302336&#039; viewed their submission for the assignment with course module id &#039;2417047&#039;.,web,88.17.221.86,d821ef09
"18/02/25, 23:17:51",Tarea: Tarea Intermediate R(Datacamp),Tarea,Módulo de curso visto,The user with id &#039;302336&#039; viewed the &#039;assign&#039; activity with course module id &#039;2417047&#039;.,web,88.17.221.86,d821ef09
"18/02/25, 23:17:43",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;267554&#039; viewed the course with id &#039;85837&#039;.,web,5.224.198.100,1ecbdb49
"18/02/25, 23:17:39",Tarea: Tarea Intermediate R(Datacamp),Tarea,Se ha visualizado el estado de la entrega.,The user with id &#039;267554&#039; has viewed the submission status page for the assignment with course module id &#039;2417047&#039;.,web,5.224.198.100,1ecbdb49
"18/02/25, 23:17:38",Tarea: Tarea Intermediate R(Datacamp),Tarea,Módulo de curso visto,The user with id &#039;267554&#039; viewed the &#039;assign&#039; activity with course module id &#039;2417047&#039;.,web,5.224.198.100,1ecbdb49
"18/02/25, 23:17:03",Tarea: Tarea Intermediate R(Datacamp),Tarea,Se ha visualizado el estado de la entrega.,The user with id &#039;302336&#039; has viewed the submission status page for the assignment with course module id &#039;2417047&#039;.,web,88.17.221.86,d821ef09
"18/02/25, 23:17:03",Tarea: Tarea Intermediate R(Datacamp),Tarea,Módulo de curso visto,The user with id &#039;302336&#039; viewed the &#039;assign&#039; activity with course module id &#039;2417047&#039;.,web,88.17.221.86,d821ef09
"18/02/25, 23:16:56",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;302336&#039; viewed the course with id &#039;85837&#039;.,web,88.17.221.86,d821ef09
"18/02/25, 23:16:16",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;305886&#039; viewed the course with id &#039;85837&#039;.,web,212.230.15.221,259cb86e
"18/02/25, 23:16:07",Archivo: Tema 0. Presentación,Recurso,Módulo de curso visto,The user with id &#039;305886&#039; viewed the &#039;resource&#039; activity with course module id &#039;2417037&#039;.,web,212.230.15.221,259cb86e
"18/02/25, 23:12:34",Tarea: Tarea Introduction to Importing Data in R(Datacamp),Tarea,Se ha visualizado el estado de la entrega.,The user with id &#039;304887&#039; has viewed the submission status page for the assignment with course module id &#039;2417052&#039;.,web,2a0c:5a84:9202:9500:fd71:7a11:bbfc:65b9,d82ed844
"18/02/25, 23:12:33",Tarea: Tarea Introduction to Importing Data in R(Datacamp),Tarea,Módulo de curso visto,The user with id &#039;304887&#039; viewed the &#039;assign&#039; activity with course module id &#039;2417052&#039;.,web,2a0c:5a84:9202:9500:fd71:7a11:bbfc:65b9,d82ed844
"18/02/25, 23:12:33",Tarea: Tarea Introduction to Importing Data in R(Datacamp),Tarea,Se ha enviado una entrega,The user with id &#039;304887&#039; has submitted the submission with id &#039;8083020&#039; for the assignment with course module id &#039;2417052&#039;.,web,2a0c:5a84:9202:9500:fd71:7a11:bbfc:65b9,d82ed844
"18/02/25, 23:12:33",Tarea: Tarea Introduction to Importing Data in R(Datacamp),Archivos enviados,Entrega creada.,The user with id &#039;304887&#039; created a file submission and uploaded &#039;2&#039; file/s in the assignment with course module id &#039;2417052&#039;.,web,2a0c:5a84:9202:9500:fd71:7a11:bbfc:65b9,d82ed844
"18/02/25, 23:12:33",Tarea: Tarea Introduction to Importing Data in R(Datacamp),Archivos enviados,Un fichero ha sido subido.,The user with id &#039;304887&#039; has uploaded a file to the submission with id &#039;8083020&#039; in the assignment activity with course module id &#039;2417052&#039;.,web,2a0c:5a84:9202:9500:fd71:7a11:bbfc:65b9,d82ed844
"18/02/25, 23:12:33",Tarea: Tarea Introduction to Importing Data in R(Datacamp),Tarea,Módulo de curso visto,The user with id &#039;304887&#039; viewed the &#039;assign&#039; activity with course module id &#039;2417052&#039;.,web,2a0c:5a84:9202:9500:fd71:7a11:bbfc:65b9,d82ed844
"18/02/25, 23:12:16",Tarea: Tarea Introduction to Importing Data in R(Datacamp),Tarea,Formulario de entrega visto.,The user with id &#039;304887&#039; viewed their submission for the assignment with course module id &#039;2417052&#039;.,web,2a0c:5a84:9202:9500:fd71:7a11:bbfc:65b9,d82ed844
"18/02/25, 23:12:15",Tarea: Tarea Introduction to Importing Data in R(Datacamp),Tarea,Módulo de curso visto,The user with id &#039;304887&#039; viewed the &#039;assign&#039; activity with course module id &#039;2417052&#039;.,web,2a0c:5a84:9202:9500:fd71:7a11:bbfc:65b9,d82ed844
"18/02/25, 23:11:42",Tarea: Tarea Introduction to Importing Data in R(Datacamp),Tarea,Se ha visualizado el estado de la entrega.,The user with id &#039;304887&#039; has viewed the submission status page for the assignment with course module id &#039;2417052&#039;.,web,2a0c:5a84:9202:9500:fd71:7a11:bbfc:65b9,d82ed844
"18/02/25, 23:11:42",Tarea: Tarea Introduction to Importing Data in R(Datacamp),Tarea,Módulo de curso visto,The user with id &#039;304887&#039; viewed the &#039;assign&#039; activity with course module id &#039;2417052&#039;.,web,2a0c:5a84:9202:9500:fd71:7a11:bbfc:65b9,d82ed844
"18/02/25, 23:10:42",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;305886&#039; viewed the course with id &#039;85837&#039;.,web,212.230.15.221,259cb86e
"18/02/25, 22:53:56",Tarea: Tarea Introduction to Importing Data in R(Datacamp),Tarea,Se ha visualizado el estado de la entrega.,The user with id &#039;302436&#039; has viewed the submission status page for the assignment with course module id &#039;2417052&#039;.,web,2a0c:5a82:a405:b300:359e:be5c:e4dc:5287,e2c45256
"18/02/25, 22:53:55",Tarea: Tarea Introduction to Importing Data in R(Datacamp),Tarea,Módulo de curso visto,The user with id &#039;302436&#039; viewed the &#039;assign&#039; activity with course module id &#039;2417052&#039;.,web,2a0c:5a82:a405:b300:359e:be5c:e4dc:5287,e2c45256
"18/02/25, 22:53:46",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;302436&#039; viewed the course with id &#039;85837&#039;.,web,2a0c:5a82:a405:b300:359e:be5c:e4dc:5287,e2c45256
"18/02/25, 22:48:51",Tarea: Tarea Intermediate R(Datacamp),Tarea,Se ha visualizado el estado de la entrega.,The user with id &#039;302436&#039; has viewed the submission status page for the assignment with course module id &#039;2417047&#039;.,web,2a0c:5a82:a405:b300:359e:be5c:e4dc:5287,e2c45256
"18/02/25, 22:48:50",Tarea: Tarea Intermediate R(Datacamp),Tarea,Módulo de curso visto,The user with id &#039;302436&#039; viewed the &#039;assign&#039; activity with course module id &#039;2417047&#039;.,web,2a0c:5a82:a405:b300:359e:be5c:e4dc:5287,e2c45256
"18/02/25, 22:48:50",Tarea: Tarea Intermediate R(Datacamp),Tarea,Se ha enviado una entrega,The user with id &#039;302436&#039; has submitted the submission with id &#039;7943930&#039; for the assignment with course module id &#039;2417047&#039;.,web,2a0c:5a82:a405:b300:359e:be5c:e4dc:5287,e2c45256
"18/02/25, 22:48:50",Tarea: Tarea Intermediate R(Datacamp),Archivos enviados,Entrega creada.,The user with id &#039;302436&#039; created a file submission and uploaded &#039;2&#039; file/s in the assignment with course module id &#039;2417047&#039;.,web,2a0c:5a82:a405:b300:359e:be5c:e4dc:5287,e2c45256
"18/02/25, 22:48:50",Tarea: Tarea Intermediate R(Datacamp),Archivos enviados,Un fichero ha sido subido.,The user with id &#039;302436&#039; has uploaded a file to the submission with id &#039;7943930&#039; in the assignment activity with course module id &#039;2417047&#039;.,web,2a0c:5a82:a405:b300:359e:be5c:e4dc:5287,e2c45256
"18/02/25, 22:48:50",Tarea: Tarea Intermediate R(Datacamp),Tarea,Módulo de curso visto,The user with id &#039;302436&#039; viewed the &#039;assign&#039; activity with course module id &#039;2417047&#039;.,web,2a0c:5a82:a405:b300:359e:be5c:e4dc:5287,e2c45256
"18/02/25, 22:48:20",Tarea: Tarea Intermediate R(Datacamp),Tarea,Formulario de entrega visto.,The user with id &#039;302436&#039; viewed their submission for the assignment with course module id &#039;2417047&#039;.,web,2a0c:5a82:a405:b300:359e:be5c:e4dc:5287,e2c45256
"18/02/25, 22:48:20",Tarea: Tarea Intermediate R(Datacamp),Tarea,Módulo de curso visto,The user with id &#039;302436&#039; viewed the &#039;assign&#039; activity with course module id &#039;2417047&#039;.,web,2a0c:5a82:a405:b300:359e:be5c:e4dc:5287,e2c45256
"18/02/25, 22:48:12",Tarea: Tarea Intermediate R(Datacamp),Tarea,Se ha visualizado el estado de la entrega.,The user with id &#039;302436&#039; has viewed the submission status page for the assignment with course module id &#039;2417047&#039;.,web,2a0c:5a82:a405:b300:359e:be5c:e4dc:5287,e2c45256
"18/02/25, 22:48:12",Tarea: Tarea Intermediate R(Datacamp),Tarea,Módulo de curso visto,The user with id &#039;302436&#039; viewed the &#039;assign&#039; activity with course module id &#039;2417047&#039;.,web,2a0c:5a82:a405:b300:359e:be5c:e4dc:5287,e2c45256
"18/02/25, 22:47:59",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;302436&#039; viewed the course with id &#039;85837&#039;.,web,2a0c:5a82:a405:b300:359e:be5c:e4dc:5287,e2c45256
"18/02/25, 22:47:44",Tarea: Tarea Introduction to Importing Data in R(Datacamp),Tarea,Se ha visualizado el estado de la entrega.,The user with id &#039;301570&#039; has viewed the submission status page for the assignment with course module id &#039;2417052&#039;.,web,88.17.108.236,795d374e
"18/02/25, 22:47:44",Tarea: Tarea Introduction to Importing Data in R(Datacamp),Tarea,Módulo de curso visto,The user with id &#039;301570&#039; viewed the &#039;assign&#039; activity with course module id &#039;2417052&#039;.,web,88.17.108.236,795d374e
"18/02/25, 22:47:44",Tarea: Tarea Introduction to Importing Data in R(Datacamp),Tarea,Se ha enviado una entrega,The user with id &#039;301570&#039; has submitted the submission with id &#039;8026213&#039; for the assignment with course module id &#039;2417052&#039;.,web,88.17.108.236,795d374e
"18/02/25, 22:47:43",Tarea: Tarea Introduction to Importing Data in R(Datacamp),Archivos enviados,Entrega creada.,The user with id &#039;301570&#039; created a file submission and uploaded &#039;2&#039; file/s in the assignment with course module id &#039;2417052&#039;.,web,88.17.108.236,795d374e
"18/02/25, 22:47:43",Tarea: Tarea Introduction to Importing Data in R(Datacamp),Archivos enviados,Un fichero ha sido subido.,The user with id &#039;301570&#039; has uploaded a file to the submission with id &#039;8026213&#039; in the assignment activity with course module id &#039;2417052&#039;.,web,88.17.108.236,795d374e
"18/02/25, 22:47:43",Tarea: Tarea Introduction to Importing Data in R(Datacamp),Tarea,Módulo de curso visto,The user with id &#039;301570&#039; viewed the &#039;assign&#039; activity with course module id &#039;2417052&#039;.,web,88.17.108.236,795d374e
"18/02/25, 22:47:34",Tarea: Tarea Introduction to Importing Data in R(Datacamp),Tarea,Formulario de entrega visto.,The user with id &#039;301570&#039; viewed their submission for the assignment with course module id &#039;2417052&#039;.,web,88.17.108.236,795d374e
"18/02/25, 22:47:34",Tarea: Tarea Introduction to Importing Data in R(Datacamp),Tarea,Módulo de curso visto,The user with id &#039;301570&#039; viewed the &#039;assign&#039; activity with course module id &#039;2417052&#039;.,web,88.17.108.236,795d374e
"18/02/25, 22:47:13",Tarea: Tarea Introduction to Importing Data in R(Datacamp),Tarea,Se ha visualizado el estado de la entrega.,The user with id &#039;301570&#039; has viewed the submission status page for the assignment with course module id &#039;2417052&#039;.,web,88.17.108.236,795d374e
"18/02/25, 22:47:13",Tarea: Tarea Introduction to Importing Data in R(Datacamp),Tarea,Módulo de curso visto,The user with id &#039;301570&#039; viewed the &#039;assign&#039; activity with course module id &#039;2417052&#039;.,web,88.17.108.236,795d374e
"18/02/25, 22:47:10",Curso: 2024-25 Tractament de les dades Gr.A-T (36423),Sistema,Curso visto,The user with id &#039;301570&#039; viewed the course with id &#039;85837&#039;.,web,88.17.108.236,795d374e
